Frequency;Real;Imaginary;Amplitude;Angle
1428.0;1.44091558;0.14430194;0.00017677;0.09981321
1429.0;1.55957842;0.11679431;0.00019091;0.07474886
1430.0;1.66348457;0.08375901;0.00020332;0.05030905
1431.0;1.76383686;0.05895276;0.00021543;0.03341058
1432.0;1.84931159;0.02929258;0.00022577;0.01583839
1433.0;1.95277023;0.00746722;0.00023838;0.00382389
1434.0;2.03614855;-0.00487902;0.00024855;-0.00239619
1435.0;2.12813616;-0.02630771;0.00025980;-0.01236122
1436.0;2.20389056;-0.04129811;0.00026908;-0.01873654
1437.0;2.31288552;-0.08046722;0.00028251;-0.03477681
1438.0;2.39839864;-0.06736089;0.00029289;-0.02807839
1439.0;2.49337578;-0.10451648;0.00030463;-0.04189314
1440.0;2.59223819;-0.11790257;0.00031676;-0.04545160
1441.0;2.70414996;-0.13957237;0.00033054;-0.05156838
1442.0;2.87521863;-0.17063725;0.00035160;-0.05927804
1443.0;2.92279959;-0.18151748;0.00035747;-0.06202432
1444.0;3.03875589;-0.19889136;0.00037174;-0.06535835
1445.0;3.16339445;-0.21985473;0.00038709;-0.06938805
1446.0;3.29924369;-0.23879427;0.00040379;-0.07225250
1447.0;3.45090652;-0.26672333;0.00042251;-0.07713744
1448.0;3.61708260;-0.29215330;0.00044298;-0.08059546
1449.0;3.80162740;-0.31010106;0.00046561;-0.08139041
1450.0;4.00499439;-0.30014774;0.00049026;-0.07480352
1451.0;4.20006657;-0.35518563;0.00051453;-0.08436593
1452.0;4.45749283;-0.38024497;0.00054610;-0.08509865
1453.0;4.74487019;-0.33998477;0.00058069;-0.07153087
1454.0;5.03978634;-0.47009191;0.00061788;-0.09300705
1455.0;5.42420006;-0.49915686;0.00066493;-0.09176560
1456.0;5.86017084;-0.54891604;0.00071848;-0.09339643
1457.0;6.38830137;-0.59553766;0.00078320;-0.09295451
1458.0;7.00486708;-0.67334867;0.00085903;-0.09583139
1459.0;7.83886051;-0.74620652;0.00096122;-0.09490725
1460.0;8.89835072;-0.85349566;0.00109121;-0.09562363
1461.0;10.33572292;-1.00618100;0.00126765;-0.09704405
1462.0;12.42961216;-1.20237589;0.00152437;-0.09643473
1463.0;15.70587444;-1.53825581;0.00192639;-0.09763005
1464.0;21.54041290;-2.07865620;0.00264166;-0.09620241
1465.0;35.59603119;-3.48602796;0.00436601;-0.09762175
1466.0;109.01786041;-10.62371159;0.01337088;-0.09714255
1467.0;-94.06075287;9.60299301;0.01154171;3.03985167
1468.0;-31.87494659;3.05563354;0.00390882;3.04602146
1469.0;-18.79646873;1.80462921;0.00230504;3.04587698
1470.0;-13.12920856;1.23805976;0.00160980;3.04757261
1471.0;-9.95052528;0.92872602;0.00121994;3.04852796
1472.0;-7.92199278;0.73649549;0.00097121;3.04889059
1473.0;-6.50905371;0.59326613;0.00079786;3.05069900
1474.0;-5.47331333;0.47945148;0.00067069;3.05421758
1475.0;-4.65093613;0.40936664;0.00056994;3.05380082
1476.0;-4.03230619;0.34131187;0.00049399;3.05714965
1477.0;-3.52770376;0.28433746;0.00043202;3.06116533
1478.0;-3.10170341;0.24064812;0.00037976;3.06416202
1479.0;-2.72242904;0.22431350;0.00033345;3.05938363
1480.0;-2.42417383;0.17741606;0.00029671;3.06853676
1481.0;-2.16655397;0.24041787;0.00026610;3.03107691
1482.0;-1.91233909;0.13199994;0.00023400;3.07267666
1483.0;-1.75432098;0.09379379;0.00021446;3.08817911
1484.0;-1.52396178;0.08023856;0.00018629;3.08898997
1485.0;-1.35650623;0.06576152;0.00016578;3.09315205
1486.0;-1.22144103;0.03677898;0.00014917;3.11149073
1487.0;-1.07623160;0.02605119;0.00013141;3.11739135
1488.0;-0.95854431;0.02000367;0.00011704;3.12072682
1489.0;-0.84843361;0.00354072;0.00010357;3.13741946
1490.0;-0.74097157;-0.01003545;0.00009046;-3.12804985
1491.0;-0.64064664;-0.01047582;0.00007821;-3.12524223
1492.0;-0.55239064;-0.02927680;0.00006753;-3.08864212
1493.0;-0.45882276;-0.03450569;0.00005617;-3.06652904
1494.0;-0.39207304;-0.04087267;0.00004812;-3.03772020
1495.0;-0.32487994;-0.04333472;0.00004001;-3.00898862
1496.0;-0.25855717;-0.04033302;0.00003194;-2.98684716
1497.0;-0.20996189;-0.07546567;0.00002724;-2.79654574
1498.0;-0.14212558;-0.07897830;0.00001985;-2.63438845
1499.0;-0.15379724;-0.12122799;0.00002391;-2.47406816
1500.0;-0.04685216;-0.10747721;0.00001431;-1.98188531
1501.0;0.02301029;-0.06891742;0.00000887;-1.24855196
1502.0;0.03837869;-0.09780254;0.00001283;-1.19685018
1503.0;0.08057857;-0.10651819;0.00001630;-0.92316270
1504.0;0.12331021;-0.11220068;0.00002035;-0.73826104
1505.0;0.13389681;-0.12001569;0.00002195;-0.73078358
1506.0;0.08493211;-0.12704654;0.00001865;-0.98151743
1507.0;0.31775963;-0.17162713;0.00004409;-0.49522325
1508.0;0.19959922;-0.15091753;0.00003055;-0.64739549
1509.0;0.18693672;-0.18519324;0.00003212;-0.78071308
1510.0;0.15050231;-0.16357899;0.00002713;-0.82700884
1511.0;0.11048326;-0.17502460;0.00002527;-1.00771940
1512.0;0.03260614;-0.18874933;0.00002338;-1.39973617
1513.0;-0.11152590;-0.21183081;0.00002922;-2.05540729
1514.0;-0.38767362;-0.24890366;0.00005624;-2.57083058
1515.0;-0.93556052;-0.30919373;0.00012028;-2.82240295
1516.0;-2.65008521;-0.52366543;0.00032975;-2.94650269
1517.0;-99.27182007;-11.80408478;0.01220351;-3.02324176
1518.0;4.86153078;0.34665558;0.00059496;0.07118537
1519.0;2.94600463;0.12246784;0.00035993;0.04154690
1520.0;2.33611798;0.02073484;0.00028518;0.00887554
1521.0;2.08767986;0.01597748;0.00025485;0.00765307
1522.0;1.91716802;-0.01037029;0.00023403;-0.00540912
1523.0;1.83124256;-0.02300222;0.00022356;-0.01256033
1524.0;1.78023767;-0.03468419;0.00021736;-0.01948043
1525.0;1.74974525;-0.02794072;0.00021362;-0.01596709
1526.0;1.75981939;-0.03329245;0.00021486;-0.01891585
1527.0;1.74795401;-0.03891527;0.00021343;-0.02225965
1528.0;1.77095950;-0.02898166;0.00021621;-0.01636348
1529.0;1.77006483;-0.03255234;0.00021611;-0.01838840
1530.0;1.78852928;-0.04221404;0.00021839;-0.02359827
1531.0;1.82360864;-0.02901752;0.00022264;-0.01591080
1532.0;1.83754528;-0.02313754;0.00022433;-0.01259088
1533.0;1.87614250;-0.01630058;0.00022903;-0.00868813
1534.0;1.87462187;-0.01635418;0.00022884;-0.00872377
1535.0;1.95696521;-0.01429054;0.00023889;-0.00730227
1536.0;2.00587678;-0.01019266;0.00024486;-0.00508136
1537.0;2.03524256;0.01864098;0.00024845;0.00915884
1538.0;2.09604430;0.01241395;0.00025587;0.00592249
1539.0;2.14671135;0.04433803;0.00026211;0.02065100
1540.0;2.20584655;0.05229291;0.00026934;0.02370206
1541.0;2.25936770;-0.01943752;0.00027581;-0.00860287
1542.0;2.32939243;0.07076581;0.00028448;0.03037017
1543.0;2.40771461;0.09171709;0.00029412;0.03807460
1544.0;2.48411417;0.12196237;0.00030360;0.04905753
1545.0;2.55862665;0.12444520;0.00031270;0.04859920
1546.0;2.66293764;0.15418597;0.00032561;0.05783613
1547.0;2.74710989;0.18737437;0.00033612;0.06810234
1548.0;2.86547995;0.20746401;0.00035071;0.07227503
1549.0;2.99698973;0.26675203;0.00036729;0.08877272
1550.0;3.12270045;0.30173954;0.00038296;0.09632870
1551.0;3.27095890;0.34369367;0.00040149;0.10469013
1552.0;3.43223238;0.38278878;0.00042157;0.11106865
1553.0;3.62357807;0.44914666;0.00044572;0.12332214
1554.0;3.83881116;0.50430071;0.00047263;0.13062100
1555.0;4.09679508;0.59500200;0.00050534;0.14422752
1556.0;4.39424849;0.66548914;0.00054252;0.15030333
1557.0;4.67309713;0.89809877;0.00058089;0.18986988
1558.0;5.16333294;0.93150556;0.00064046;0.17848791
1559.0;5.67014980;1.10755110;0.00070524;0.19290130
1560.0;6.33062983;1.34154332;0.00078994;0.20882377
1561.0;7.15013027;1.59368527;0.00089424;0.21930423
1562.0;8.29377079;1.96822131;0.00104054;0.23300298
1563.0;9.91934395;2.55268860;0.00125031;0.25187910
1564.0;12.45199394;3.41688395;0.00157621;0.26781255
1565.0;16.97080421;4.90937471;0.00215657;0.28159642
1566.0;26.99572945;8.36616421;0.00345000;0.30052078
