Frequency;Real;Imaginary;Amplitude;Angle
317.0;1.71027374;19.04815102;0.00116728;1.48124957
318.0;1.99828911;19.01712036;0.00116710;1.46610212
319.0;2.28962612;19.01383400;0.00116890;1.45095444
320.0;2.58552980;19.03698730;0.00117259;1.43580616
321.0;2.88725162;19.08588791;0.00117816;1.42065787
322.0;3.19611478;19.16038704;0.00118562;1.40550971
323.0;3.51352453;19.26082611;0.00119499;1.39036214
324.0;3.84105730;19.38793755;0.00120635;1.37521315
325.0;4.18036461;19.54294777;0.00121979;1.36006558
326.0;4.53339577;19.72753143;0.00123546;1.34491742
327.0;4.90229797;19.94387436;0.00125351;1.32977009
328.0;5.28958464;20.19465065;0.00127416;1.31462133
329.0;5.69810295;20.48331261;0.00129767;1.29947364
330.0;6.13124084;20.81394577;0.00132435;1.28432524
331.0;6.59296370;21.19169235;0.00135459;1.26917756
332.0;7.08804083;21.62275314;0.00138885;1.25402975
333.0;7.62222004;22.11479187;0.00142770;1.23888111
334.0;8.20232773;22.67717361;0.00147186;1.22373688
335.0;8.83733368;23.32188225;0.00152222;1.20858562
336.0;9.53772831;24.06366539;0.00157989;1.19343710
337.0;10.31725979;24.92152023;0.00164628;1.17828810
338.0;11.19348812;25.92011070;0.00172325;1.16314161
339.0;12.18950653;27.09144211;0.00181320;1.14799285
340.0;13.33614349;28.47897339;0.00191936;1.13284492
341.0;14.67565536;30.14203644;0.00204620;1.11769700
342.0;16.26749992;32.16425323;0.00219995;1.10254872
343.0;18.19809151;34.66733932;0.00238974;1.08740044
344.0;20.59811401;37.83545303;0.00262934;1.07225263
345.0;23.67509270;41.96104431;0.00294063;1.05710423
346.0;27.77943039;47.53815460;0.00336058;1.04195571
347.0;33.55335999;55.47266388;0.00395696;1.02680874
348.0;42.31457138;67.62252045;0.00486880;1.01166022
349.0;57.26030731;88.49717712;0.00643349;0.99651200
350.0;88.67823029;132.60626221;0.00973664;0.98136431
351.0;198.05934143;286.67608643;0.02126711;0.96621609
352.0;-805.98083496;-1129.61755371;0.08469694;-2.19052458
