Frequency;Real;Imaginary;Amplitude;Angle
149.0;280.72216797;-323.48171997;0.02614168;-0.85605043
150.0;637.93029785;-712.64245605;0.05837764;-0.84066069
151.0;-2150.66992188;2329.39111328;0.19350593;2.31632304
152.0;-393.58361816;413.33926392;0.03483591;2.33171678
153.0;-214.34170532;218.27200317;0.01867167;2.34710979
154.0;-146.09074402;144.25704956;0.01253119;2.36250997
155.0;-110.05900574;105.38081360;0.00930022;2.37790561
156.0;-87.75563049;81.47265625;0.00730865;2.39330459
157.0;-72.56752777;65.31919861;0.00595918;2.40871334
158.0;-61.54088593;53.70146942;0.00498517;2.42411542
159.0;-53.15912628;44.96363831;0.00424956;2.43952394
160.0;-46.56330109;38.16883087;0.00367480;2.45494294
161.0;-41.22958374;32.74514008;0.00321356;2.47038937
162.0;-36.82032394;28.32982635;0.00283555;2.48578620
163.0;-33.10748291;24.67136383;0.00252008;2.50117707
164.0;-29.93635559;21.59893036;0.00225310;2.51658583
165.0;-27.19380188;18.98685455;0.00202431;2.53207231
166.0;-24.78604889;16.73910713;0.00182550;2.54760671
167.0;-22.66658783;14.80685139;0.00165248;2.56293917
168.0;-20.77379608;13.11860657;0.00149959;2.57833433
169.0;-19.07304382;11.63580322;0.00136366;2.59380507
