Frequency;Real;Imaginary;Amplitude;Angle
355.0;-52.18232727;-57.82110977;0.00475380;-2.30497932
356.0;-39.16299438;-42.05267334;0.00350735;-2.32062912
357.0;-31.12368011;-32.38817978;0.00274161;-2.33628750
358.0;-25.65346718;-25.87191772;0.00222377;-2.35195494
359.0;-21.68169975;-21.19123268;0.00185045;-2.36763406
360.0;-18.65999603;-17.67401886;0.00156869;-2.38332438
361.0;-16.27873993;-14.94061279;0.00134861;-2.39903045
362.0;-14.34924698;-12.76017570;0.00117201;-2.41474438
363.0;-12.75091076;-10.98455811;0.00102722;-2.43047595
364.0;-11.40232849;-9.51407814;0.00090639;-2.44622660
365.0;-10.24678040;-8.27932835;0.00080405;-2.46199679
366.0;-9.24339199;-7.23052931;0.00071628;-2.47777653
367.0;-8.36256599;-6.33085823;0.00064018;-2.49359655
368.0;-7.58138657;-5.55279446;0.00057357;-2.50943494
369.0;-6.88265514;-4.87511921;0.00051479;-2.52530479
370.0;-6.25282097;-4.28145456;0.00046253;-2.54119301
371.0;-5.68114567;-3.75846505;0.00041576;-2.55712819
372.0;-5.15921688;-3.29590344;0.00037367;-2.57310438
373.0;-4.67999601;-2.88528824;0.00033557;-2.58911800
374.0;-4.23785496;-2.51964378;0.00030092;-2.60518551
375.0;-3.82809567;-2.19325566;0.00026928;-2.62131047
376.0;-3.44690275;-1.90141821;0.00024027;-2.63749814
377.0;-3.09099722;-1.64009845;0.00021357;-2.65376186
378.0;-2.75770521;-1.40592599;0.00018893;-2.67012215
379.0;-2.44475222;-1.19611526;0.00016612;-2.68657517
380.0;-2.15020895;-1.00822389;0.00014495;-2.70313668
381.0;-1.87261438;-0.84018046;0.00012527;-2.71984768
382.0;-1.61060953;-0.69022697;0.00010695;-2.73671889
383.0;-1.36322999;-0.55683661;0.00008988;-2.75380707
384.0;-1.12973094;-0.43877217;0.00007397;-2.77113795
385.0;-0.90958232;-0.33492735;0.00005916;-2.78877831
386.0;-0.70255828;-0.24440618;0.00004540;-2.80680752
